,price,ID,address,prce,lat,lon
35296,358000,118717895,1/18 Rennison Street Braybrook Vic 3019 ,12.788288265382837,-37.7851967,144.8611981
52599,1281000,120802101,124 Neville Street Middle Park Vic 3206 ,14.063151580878872,-37.8510518,144.9630999
22108,1211003,116885991,49 Box Hill Crescent Mont Albert North Vic 3129 ,14.006959499823655,-37.8043277,145.114812
30592,615000,118056027,904/5 Caravel Lane Docklands Vic 3008 ,13.329377546788654,-37.8143968,144.940709
51178,640000,120592241,8 Elsie Street Greensborough Vic 3088 ,13.369223455335854,-37.7135559,145.1008407
24844,731000,117329815,58A Matthieson Street Highett Vic 3190 ,13.502168738731916,-37.956615,145.0528256
31324,395000,118163659,32/154 Rathmines Road Hawthorn East Vic 3123 ,12.886641043883259,-37.8199078,145.0458292
44378,580000,119820751,9 Beesley Place Gladstone Park Vic 3043 ,13.270783382522602,-37.6848524,144.9007573
17886,315000,116242791,1/26 Sandford Avenue Sunshine North Vic 3020 ,12.66032791780777,-37.7658744,144.8238345
7779,376000,114448507,13 Ozzimo Drive Hillside Vic 3037 ,12.837344422372032,-37.699095,144.7523129
1082,700000,112426615,31 Broome Avenue Mentone Vic 3194 ,13.458835614025542,-37.9804574,145.0870282
3431,955000,113374835,46/27 Flinders Lane Melbourne Vic 3000 ,13.769466619462868,-37.8187544,144.959365
36341,550000,118919891,119 North Road Avondale Heights Vic 3034 ,13.217673557208654,-37.7578593,144.8525841
16563,392000,116029427,3 Cartledge Street Laverton Vic 3028 ,12.8790171187726,-37.8603353,144.7684327
19269,558000,116438619,1/1015 Riversdale Road Surrey Hills Vic 3127 ,13.232114241363448,-37.8357862,145.0965624
25516,415000,117424815,14/167 Fitzroy Street St Kilda Vic 3182 ,12.936033799212835,-37.8574723,144.9814026
11080,492000,115042431,2 Musgrove Court Greensborough Vic 3088 ,13.106233995474446,-37.6840139,145.1117714
20415,650000,116645203,13 Tiffany Avenue Cheltenham Vic 3192 ,13.38472764187182,-37.9737624,145.0804536
24974,644000,117351707,22 Boeing Road Strathmore Heights Vic 3041 ,13.37545400508649,-37.7133501,144.8979971
45042,425000,119887225,4/23 Grice Crescent Essendon Vic 3040 ,12.959844447906553,-37.7526463,144.9166538
41756,570000,119530095,6 Parkfield Court Deer Park Vic 3023 ,13.253391639810733,-37.7800348,144.7577294
23184,1328000,117058951,21 St Elmo Road Ivanhoe Vic 3079 ,14.099184609018517,-37.7645089,145.0455787
8703,665000,114637299,221 Tucker  Road McKinnon Vic 3204 ,13.407542319637992,-37.912191,145.0520643
9721,750000,114831051,73 King Arthur Drive Glen Waverley Vic 3150 ,13.527828485512494,-37.8701704,145.1855208
758,730000,111988691,80 Moonya Road Carnegie Vic 3163 ,13.500799813124575,-37.8972275,145.0643771
39405,950000,119232319,95 Ballantyne Street Thornbury Vic 3071 ,13.764217263576723,-37.7578619,144.9925737
43819,330500,119739135,1/66 Meadowbank Drive Sunshine North Vic 3020 ,12.708361938273878,-37.7580551,144.8236587
22927,450000,117018739,12/1a St Kilda Road St Kilda Vic 3182 ,13.017002861746503,-37.861757,144.9845529
29976,695000,118000407,5 Byron Street Footscray Vic 3011 ,13.45166712454693,-37.7996882,144.9044628
3038,590000,113246527,69A Latrobe Street Cheltenham Vic 3192 ,13.287877815881902,-37.9736309,145.0553986
650,443000,111804875,6/4 Mitchell Street Brunswick Vic 3056 ,13.001325049027272,-37.7586108,144.9643597
622,625000,111767743,1/13 Alfred Street Highett Vic 3190 ,13.345506928718539,-37.9523631,145.0500112
30125,998000,118015463,45 Black Street Brighton Vic 3186 ,13.813508555293602,-37.9157856,144.9983871
27626,825000,117705159,160 Williamstown Road Kingsville Vic 3012 ,13.623138665316818,-37.8104716,144.8836679
14367,618500,115536307,174 Bulleen Road Bulleen Vic 3105 ,13.335052470814679,-37.765255,145.0827199
12544,705000,115275071,288 Gooch Street Thornbury Vic 3071 ,13.465953081794405,-37.7604929,145.0234551
43512,1250000,119710403,81 Albenca Street Cheltenham Vic 3192 ,14.038654109278484,-37.9738807,145.0750909
22398,470000,116927795,4/2A Rupert Street Ringwood Vic 3134 ,13.060487973686241,-37.8072493,145.2396379
38565,605000,119161623,7/109 Victoria Street Brunswick East Vic 3057 ,13.312983737012978,-37.7680718,144.9717739
32946,363000,118353331,2/376 Maroondah Highway Ringwood Vic 3134 ,12.802158113246987,-37.7965325,145.2557111
36176,375000,118898647,2/44 Ascot Vale Road Flemington Vic 3031 ,12.834681304952548,-37.7866845,144.9215297
44369,736000,119820083,33 Marrbridge Road Moorabbin Vic 3189 ,13.508985397711013,-37.9395418,145.0593764
18499,465000,116323267,34 Settlement Road Bundoora Vic 3083 ,13.049792684569493,-37.6973433,145.0556927
37680,905000,119079031,189 Ballarat Road Maidstone Vic 3012 ,13.715690222682063,-37.7832003,144.8690178
51937,500000,120719677,580 Fullarton Road Keilor Park Vic 3042 ,13.122363377404328,-37.725969,144.8552961
39141,515000,119212603,3 Devonport Court Taylors Hill Vic 3037 ,13.151922179645874,-37.7119708,144.7545484
20265,1358000,116617763,2 Selwyn Street Blackburn Vic 3130 ,14.121523587100778,-37.8098712,145.1426594
52739,510000,120818233,38 Angourie Crescent Taylors Lakes Vic 3038 ,13.142166004700508,-37.7119693,144.7977062
40139,200000,119343219,5/8 Parker Street Werribee Vic 3030 ,12.206072645530174,-37.8984829,144.6491469
